ID	Adresse	Geogr. Br.	Geogr. Lg.	PLZ
30057	Quarantäneanlagen Schlachthof Vorwerkstraße	53.55961	9.97041	20357
30059	St.-Josephs-Kirche	53.551374	9.957189	22767
30060	Große Freiheit / Kleine Freiheit / Pestalozzi-Schule	53.55249	9.957383	22767
30061	Große Freiheit 73, 75	53.552458	9.958009	22767
30062	Paulinenplatz / Hein-Hoyer-Straße	53.553832	9.962904	20359
30067	Kastanienallee / Zirkusweg	53.548493	9.966996	20359
30071	Viehhof Sternschanze Lagerstraße	53.562978	9.967384	20357
30072	Neuer Kamp / Neuer Pferdemarkt	53.557356	9.964856	20359
30074	Schlachthof, südlicher Teil	53.558003	9.967711	20357
30077	Rosenhofstraße / Schulterblatt / Susannenstraße	53.562257	9.96227	20357
30079	Wohnterrassen Bach-Terrasse / Hamburger Hof	53.560825	9.964262	20357
30081	Bernhard-Nocht-Straße / St. Pauli Hafenstraße	53.546653	9.960902	20359
30082	Wissler-Terrasse	53.558257	9.96658	20357
30083	Zollischeck-Terrasse	53.558508	9.966417	20357
30084	Augustenpassage / Sternstraße / Neuer Pferdemarkt	53.559021	9.965692	20357
30087	Amalien-Stift	53.5553	10.020367	20099
30088	Koppel / Spadenteich	53.556066	10.008302	20099
30089	Adenauerallee / Pulverteich	53.553107	10.015171	20099
30093	An der Alster / Holzdamm	53.556196	10.004703	20099
30094	Technische Staatslehranstalten	53.556168	10.022703	20099
30095	Besenbinderhof	53.550799	10.013263	20097
30099	Hansaplatz mit Bebauung Bremer Reihe / Brennerstraße / Ellmenreichstraße /  Hansaplatz / Kirchenweg / Robert-Nhil-Straße / Rostocker Straße / Stralsunderstraße / Zimmerpforte	53.554281	10.011538	20099
30108	Institute Bernhard-Nocht-Straße, Bernhard-Nocht-Institut	53.546696	9.966003	20359
30111	Holzdamm / Rautenbergstraße / St. Georgs Kirchhof / St. Georgstraße	53.556284	10.006703	20099
30113	Kirchenallee 23, 24, 25, 26, 27, 30	53.555565	10.007212	20099
30115	Koppel / Lange Reihe	53.556563	10.009238	20099
30116	August-Heerlein-Stift, ehem. (Heerlein- und Zindler-Stiftung)	53.557739	10.008662	20099
30119	Heinrichsterrasse Lange Reihe 87/ Koppel	53.558606	10.012029	20099
30120	Schmilinskystraße / Koppel	53.559562	10.012079	20099
30121	Koppel / Lange Reihe / Schmilinskystraße	53.559332	10.012954	20099
30123	Lange Reihe 34, 38	53.556273	10.010101	20099
30125	Lange Reihe 89-93, 97	53.558752	10.012546	20099
30126	Lange Reihe 92, 92-1, 91-2, 92-3	53.558149	10.013486	20099
30127	Lange Reihe / Schmilinskystraße	53.558513	10.013344	20099
30128	Lange Reihe 115, 117	53.560033	10.014212	20099
30130	AK St. Georg	53.559397	10.017329	20099
30131	Siedlung Nagelsweg 10-16	53.550958	10.015989	20097
30134	St. Georgs Kirchhof 19, 22, 23, 24	53.55697	10.007818	20099
30135	Kattenhof St. Georgstraße	53.555884	10.006696	20099
30136	Billhorner Mühlenweg / Billwerder Neuer Deich / Hardenstraße	53.536095	10.031656	20539
30137	Brandshofer Deich 64-66, 114-118	53.537404	10.028664	20539
30139	Ausschläger Elbdeich 72, 72a	53.530482	10.048433	20539
30140	Siedlung Am Gleise / Immanuelplatz / Veddeler Damm / Wilhelmsburger Straße	53.524682	10.01616	20539
30141	Siedlung Immanuelplatz / Immanuelstieg / Veddeler Damm / Veddeler Brückenstraße / Wilhelmsburger Straße	53.524426	10.017083	20539
30142	Siedlung Am Gleise / Veddeler Damm / Wilhelmsburger Platz / Wilhelmsburger Straße	53.52374	10.015402	20539
30143	Kasernenanlage Polizeikaserne Am Zollhafen	53.52341	10.017854	20539
30144	Schule Slomanstieg	53.526707	10.019375	20539
30146	Siedlung Gerichtstraße / Löfflerstraße	53.556208	9.9398	22765
30148	Siedlung Kieler Straße / Langenfelder Straße / Ophagen / Waidmannstraße	53.569145	9.944193	22769
30149	Hoherade / Ophagen / Pinneberger Weg	53.570111	9.948013	20257
30150	Mennonitenkirche in Altona	53.567311	9.9487	22769
30152	St.-Marien-Kirche (Mariendom)	53.557404	10.013907	20099
30154	Högerdamm / Woltmanstraße	53.547024	10.012297	20097
30155	Großmarkt Hamburg	53.542962	10.017378	20097
30156	Münzburg	53.549148	10.013293	20097
30157	Münzplatz / Münzstraße / Norderstraße	53.54927	10.01174	20097
30158	Hammerbrook-Schleuse Stadtdeich / Banksstraße	53.544093	10.012059	20097
30159	Blumenmarkthalle Klosterwall	53.548734	10.006899	20095
30160	Schule Griesstraße / Marienthaler Straße	53.564768	10.06108	20535
30161	Siedlung Hammer Steindamm / Lohhof / Moorende	53.559687	10.054011	20535
30163	Simeonkirche, ehem. (heute Kirche des Hl. Nikolaos)	53.560423	10.043603	20535
30164	Schule Caspar-Vogt-Straße / Quellenweg	53.561747	10.061495	20535
30165	Dreifaltigkeitskirche Hamm Horner Weg	53.555803	10.057195	20535
30166	Hammer Park	53.558787	10.057696	20535
30169	Emmaus-Kirche Eckermannstraße mit Pastoraten und Kriegerdenkmal	53.514398	9.990162	21107
30171	Kraftwerk Anton-Ree-Weg / Bullerdeich	53.543568	10.036503	20537
30172	Siedlung Chapeaurougeweg 23-37	53.559193	10.062652	20535
30173	Siedlung Caspar-Voght-Straße / Marienthaler Straße	53.564729	10.05818	20535
30174	Chateauneufstraße / Am Hünenstein	53.562535	10.05769	20535
30176	Eitzensweg / Wicherns Garten / Wichernsweg	53.551575	10.063518	20537
30177	Schule Osterbrook	53.54871	10.055989	20537
30178	Timotheuskirche	53.549012	10.09176	22111
30179	Siedlung Auersreihe / Grosseweg	53.547894	10.090087	22111
30180	Siedlung Hasencleverstraße / Stengelestraße / Von-Elm-Weg / Washingtonallee	53.54978	10.088964	22111
30181	Volksschule Beim Pachthof	53.551668	10.082701	22111
30183	Wohnanlage "Horner Geest"	53.554059	10.095297	22119
30184	Blohms Park	53.552093	10.074936	22111
30186	Siedlung Billstedter Mühlenweg / Kapellenstraße	53.536193	10.116149	22117
30188	An der Glinder Au / Mümmelmannsberg	53.530792	10.131443	22115
30191	Altes Pastorat Steinbeker Hauptstraße	53.528984	10.128396	22115
30193	Terrassenanlage Vierländer Damm 274-276	53.531704	10.049616	20539
30194	Filterwerk Kaltehofe Kaltehofe-Hauptdeich / Kaltehofe-Hinterdeich	53.52404	10.053962	20539
30195	Schöpf- und Vorklärwerk Billwerder Insel, ehem.	53.505253	10.066298	22113
30197	Beeselandbrücke und Reginenortbrücke	53.522	10.027579	20539
30198	Moorkanalbrücken	53.518588	10.043226	20539
30199	An der Hafenbahn / Harburger Chaussee	53.520411	10.007331	20539
30200	Kaischuppen 50-52 Australiastraße / Bremer Kai	53.528455	9.99769	20457
30201	Polizeikaserne Veddeler Damm	53.528703	9.981959	20457
30202	Anlagen am Lübecker Kai	53.524365	10.006399	20457
30203	Siedlung Brunnenstieg / Finkenwerder Norderdeich / Kneienblick	53.534353	9.868065	21129
30204	Kirche St. Nikolai Finkenwerder mit Lüneburger Friedhof und Altem Friedhof Kirchenaußendeichsweg / Finkenwerder Landscheideweg / Norderkirchenweg	53.527477	9.865413	21129
30205	Auedeich 52, 54	53.528993	9.885017	21129
30206	Emder Straße / Garnstück	53.53049	9.882329	21129
30207	Sandhöhe 16, 18	53.530795	9.882966	21129
30208	Siedlung Benittstraße / Finksweg / Focksweg / Schloostraße	53.534028	9.878289	21129
30212	Wallanlagen	53.554631	9.981014	20355
30213	Lagerhäuser F und G am Dessauer Ufer	53.525849	10.011199	20457
30214	St. Gertrud-Stift	53.558102	10.034028	20535
30215	Christuskirche Suttnerstraße	53.561067	9.950349	22765
30217	Glücksburger Straße / Langenfelder Straße	53.568468	9.948525	22769
30218	Barnerstraße / Gaußstraße / Große Rainstraße / Scheel-Plessen-Straße	53.5553	9.933459	22765
30221	Nernstweg 15-25, 6-30	53.555952	9.931172	22765
30223	Bei der Osterkirche 1, 3, 5, 7, 9, 11	53.555661	9.931919	22765
30230	Barnerstraße / Borselstraße / Friedensallee	53.555315	9.926564	22765
30233	Hoherade / Övelgönner Straße / Pinneberger Weg	53.570742	9.946423	20257
30234	Siedlung Gerichtstraße / Hans-Sachs-Straße / Haubachstraße / Schnellstraße	53.557465	9.941057	22765
30235	Siedlung Kieler Straße / Lunapark / Memellandallee / Waidmannstraße	53.567753	9.943257	22769
30236	Von-Nyegaard-Stift	53.557678	9.945835	22765
30239	Siedlung Arnisstraße / Augustenburgerstraße / Düppelstraße / Gefionstraße / Kieler Straße / Koldingstraße	53.564831	9.947602	22769
30241	Billrothstraße / Virchowstraße / Esmarchstraße	53.553895	9.948497	22767
30242	Bei der Johanniskirche / Wohlers Allee / Max-Brauer-Allee	53.560419	9.954373	22767
30245	Lessers Passage	53.548833	9.942511	22767
30249	Amundsenstraße / Breite Straße / Kirchenstraße	53.54692	9.949847	22767
30250	Bei der Johanniskirche 3-20, 22, o.Nr., Wohlers Allee 3	53.55986	9.9534	22767
30251	Amundsenstraße / Breite Straße / Palmaille / Sägemühlenstraße / Schleestraße	53.546065	9.945558	22767
30252	Altonaer Rathaus / Platz der Republik	53.548375	9.93541	22765
30254	Dohrnweg / Paulsenplatz / Mistralstraße / Stresemannstraße	53.56	9.956844	22767
30255	Billrothstraße / Esmarchstraße / Lornsenplatz	53.554271	9.942863	22767
30256	Grabsteine und Erinnerungsmale Behnstraße/ Struenseestraße	53.547045	9.94271	22767
30260	Ensemble Bei der Friedenseiche / Lornsenplatz / Max-Brauer-Allee / Willebrandstraße	53.554149	9.941127	22767
30261	Dultz'sche Häuser Palmaille 104-106	53.546739	9.93916	22767
30263	Esmarchstraße / Hospitalstraße / Stuhlmannstraße	53.554151	9.946191	22767
30264	St.-Pauli-Kirche mit Kirchhof und Nebengebäuden	53.546893	9.956782	20359
30267	Billrothstraße / Thedestraße	53.553556	9.948848	22767
30268	St.-Petri-Kirche Altona	53.549219	9.938434	22767
30269	Julius-Leber-Straße / Präsident-Krahn-Straße	53.555394	9.936802	22765
30271	Siedlung Friedrich-Ebert-Hof Ottensen	53.557662	9.91244	22763
30275	Siedlung Arnkielstraße / Langenfelder Straße	53.564428	9.95389	22769
30276	Viktoria-Kaserne Goldbachstraße / Haubachstraße / Zeiseweg	53.559028	9.943149	22765
30279	Am Felde / Klausstraße / Lobuschstraße	53.550124	9.932836	22765
30281	St.-Marien-Kirche und Schule	53.55132	9.924378	22763
30283	Elbchaussee / Rothestraße	53.546673	9.928871	22765
30285	Elbchaussee / Rainvilleterrasse	53.546331	9.931318	22765
30287	Siedlung Neumühlen/Övelgönne	53.544853	9.907572	22605
30290	Arnoldburg / Arnoldstraße / Keplerstraße	53.549409	9.926588	22765
30293	Bei der Reitbahn / Eulenstraße / Große Brunnenstraße / Kleine Brunnenstraße / Ottenser Hauptstraße / Rothestraße	53.551208	9.926023	22763
30294	Fischers Allee / Große Brunnenstraße / Holstentwiete	53.552787	9.922932	22763
30296	Schulterblatt 75, 79- 83	53.562541	9.960868	20357
30297	Palmaille 45, 49, 51	53.545758	9.939169	22767
30302	Altes Allgemeines Krankenhaus Altona Max-Brauer-Allee / Hospitalstraße / Holstenstraße	53.556733	9.947589	22767
30305	Schiffsschraubenfabrik Zeise	53.554236	9.926849	22765
30306	Friedrich-Ebert-Hof	53.554737	9.911074	22763
30307	Beetsweg / Erzbergerstraße	53.550849	9.931944	22765
30308	Julius-Leber-Straße / Löfflerstraße	53.555832	9.939419	22765
30309	Bodenstedtstraße / Helenenstraße / Zeiseweg	53.558234	9.945012	22765
30312	Güterbahnhof / Bahnbetriebswerk Altona	53.558744	9.937063	22765
30313	Altonaer Spar- und Bauverein Goetheallee / Max-Brauer-Allee	53.554229	9.939525	22765
30315	Levy's Passage	53.557703	9.955444	22767
30316	Baur'sche Warteschule und Arbeitsschule für Knaben Thedestraße	53.552725	9.948408	22767
30318	Schomburgstraße 118a-d, f	53.55354	9.941636	22767
30320	Hospitalstraße / Esmarchstraße / Virchowstraße / Chemnitzstraße	53.55502	9.947602	22767
30321	Esmarchstraße / Lornsenplatz / Schumacherstraße	53.55464	9.942505	22767
30322	Esmarchstraße / Virchowstraße	53.55408	9.947759	22767
30323	Holstentwiete 20/ 22, 26	53.552516	9.922986	22763
30324	Donnerstraße / Fischers Allee / Keplerstraße	53.549831	9.923071	22763
30325	Keplerstraße / Große Brunnenstraße	53.549953	9.925071	22763
30326	Palmaille 126-126b, 130-130b	53.546745	9.937066	22767
30327	Fischers Allee / Holstentwiete	53.552158	9.922947	22763
30331	Kaserne Iserbrook / Reichspräsident-Ebert-Kaserne Osdorfer Landstraße	53.573174	9.827968	22589
30332	Goldbachstraße / Haubachstraße / Schnellstraße	53.558389	9.941152	22765
30333	Alleeabschnitte Julius-Leber-Straße und Max-Brauer-Allee mit Platzanlage Bei der Friedenseiche	53.555759	9.941639	22765
30334	Goetheallee / Julius-Leber-Straße	53.555388	9.937649	22765
30337	Klopstockterrasse / Rainvilleterrasse	53.545923	9.931812	22765
30338	Oberrealschule Altona / Lankenau-Stift / Kinderkrankenhaus Altona / Frauenklinik Altona	53.552133	9.914708	22763
30339	Christianskirche Ottensen (Kirchengebäude und Friedhof)	53.546992	9.932891	22765
30343	Fabrikanlage Dezimalwaagenfabrik / Gerbereimaschinen-Fabrik	53.556538	9.9231	22765
30344	Bielfeldtstraße / Grünebergstraße / Othmarscher Kirchenweg	
  	
  Einfriedung, Hecken, Treppen?	53.551499	9.911194	
30345	Siedlung Am Rathenaupark / Bernadottestraße / Bleickenallee / Griegstraße / Grünebergstraße / Othmarscher Kirchenweg	53.55023	9.910877	22763
30346	Borselstraße / Bunsenstraße / Helmholtzstraße / Ohmstraße	53.557896	9.923118	22765
30347	Am Felde / Bahrenfelder Straße	53.548539	9.931893	22765
30348	Heine-Park / Elbchaussee 29, 31, 43	53.545781	9.927907	22765
30349	Seefahrtsschule Rainvilleterrasse	53.545833	9.930688	22765
30350	Am Felde 87-99, 134-148	53.551642	9.932413	22765
30354	Am Felde / Ottenser Marktplatz	53.548242	9.933215	22765
30360	Braunschweiger Straße / Winterstraße	53.549696	9.933698	22765
30362	Maschinenfabrik Gutmann, Völckersstraße	53.557475	9.92705	22765
30363	Huckauf & Bülle Maschinen- und Mühlenfabrik (Borselhof)	53.556571	9.926404	22765
30365	Bleickenallee / Hohenzollernring	53.550467	9.917049	22763
30367	Große Rainstraße / Hahnenkamp	53.553534	9.932924	22765
30371	Realschule Altona Bleickenallee / Fischers Allee	53.550335	9.921762	22763
30372	Hof Behrmann Sülldorfer Kirchenweg 259, 259a-259h	53.585349	9.793376	22589
30373	Lachmannweg / Schenefelder Landstraße	53.569556	9.825872	22589
30374	Hof von Appen Lehmkuhlenweg 9-11	53.584447	9.792452	22589
30377	Ehrenbergstraße / Schillerstraße	53.550261	9.938167	22767
30379	Ensemble Hauptkirche St. Trinitatis	53.548683	9.950797	22767
30382	Carsten-Rehder-Straße / Große Elbstraße	53.544487	9.947355	22767
30384	Pinnasberg 60-63, 70, 72	53.546501	9.954805	20359
30385	Friedhof Norderreihe (Wohlers Park)	53.558204	9.952749	22767
30386	Dehn'sche Häuser Palmaille 112-120	53.546731	9.938239	22767
30388	Stützmauern und Treppen Breite Straße / Fischmarkt / Carsten-Rehder-Straße / De-Voß-Straße	53.545573	9.949802	22767
30389	Joseph-Leja-Stift Thadenstraße	53.557787	9.956508	22767
30390	Blankeneser Hauptstraße / Hans-Lange-Straße	53.559173	9.803748	22587
30391	Blankeneser Hauptstraße / Bremers Weg	53.5582	9.809415	22587
30392	Kanzleigut Flottbek Baron-Voght-Straße / Jürgensallee	53.555054	9.861747	22609
30393	Blankeneser Landstraße / Wilhelms Allee	53.565355	9.804959	22587
30394	Wasserwerk Altona Kösterbergstraße / Falkensteiner Ufer	53.564263	9.785522	22587
30395	Falkensteiner Hof In de Bargen 31-35	53.569368	9.775144	22587
30396	Kreuzkirche Ottensen Behringstraße/ Hohenzollernring	53.553679	9.918272	22763
30400	Köhlbrandtreppe	53.54497	9.946377	22767
30401	Heidritterstraße / Lange Straße	53.546915	9.955656	20359
30403	Mälzerei Naefeke De-Voß-Straße / Große Elbstraße	53.544812	9.949232	22767
30404	Luftgausiedlung, Teil Osdorf (Arnimstraße)	53.562789	9.84915	22609
30405	Heidbarghof Langelohstraße	53.571742	9.845862	22549
30407	Luftgausiedlung, Teil Dockenhuden (Bockhorst/Tietzestraße)	53.566004	9.833441	22587
30409	Goßlers Park	53.56575	9.809396	22587
30410	Mühlenberg / Panzerstraße	53.555346	9.820784	22587
30411	Baurs Park	53.556511	9.814889	22587
30412	Blankeneser Kirche	53.561791	9.81286	22587
30414	Siedlung Leverkusenstieg / Leverkusenstraße / Schützenstraße / Stresemannstraße			
30415	Siedlung Leverkusenstraße / Schützenstraße / Stresemannstraße	53.564371	9.92895	22761
30416	Siedlung Bessemerweg / Leverkusenstieg / Leverkusenstraße / Stresemannstraße			
30417	Reichardtblock Bahrenfelder Chaussee / Bornkampsweg / Langbehnstraße / Reichardtstraße / Valparaisostraße	53.565492	9.91743	22761
30421	Lornsenplatz 12, 13, 14	53.553976	9.941604	22767
30422	Landhaus Sigmund Gildemeister Adalbertstraße 11-13	53.567233	9.836049	22609
30428	Hirschpark / Elbchaussee 499a, 499b	53.556966	9.826365	22587
30429	Elbschloßbrauerei Elbchaussee 368, 374, Christian-F.-Hansen-Straße 19	53.549557	9.853911	22609
30430	Elbchaussee 336, 338	53.548022	9.861655	22609
30431	Kirche Nienstedten	53.551199	9.843048	22609
30432	Friedhof Nienstedten	53.553683	9.841381	22609
30433	Wesselhoeftpark/ Landhaus Wesselhoeft			
30438	Quellental 42/ 44, 46	53.552608	9.856858	22609
30439	Schule Quellental	53.552044	9.861434	22609
30441	Leuchttürme Tinsdal und Wittenberge	53.565098	9.745819	22559
30442	Johanneskirche	53.580736	9.761513	22559
30443	Gartensiedlung Mechelnbusch	53.579283	9.754881	22559
30444	Reemtsma-Park / Villa Reetmsma	53.551021	9.876684	22605
30445	Jenischpark mit Jenisch-Haus Baron-Vogt-Straße / Holztwiete	53.55108	9.868854	22605
30447	Bahrenfelder Chaussee / Bahrenfelder Kirchenweg / Gasstraße / Mendelssohnstraße / Woyrschweg	53.562973	9.910351	22761
30449	Hasselmannstraße / Sieberlingstraße	53.551445	9.844515	22609
30453	Denkmalanlage Ansorgestraße	53.551268	9.896916	22605
30459	Otto-Ernst-Straße / Grottenstraße	53.557789	9.879809	22605
30461	Elbtunnel zwischen Othmarschen und Waltershof	53.545561	9.913094	22605
30462	Röperhof Agathe-Lasch-Weg 2, 6	53.553534	9.896114	22605
30463	Marxsenweg 2, 4	53.556451	9.866085	22605
30465	Marxsenweg 12, 15, 16, 17, 18	53.555355	9.86649	22605
30466	Auferstehungskirche Lurup	53.592156	9.870756	22549
30467	Kirche Zu den zwölf Aposteln Elbgaustraße	53.599657	9.887052	22547
30471	Hof Timmermann-Dierks Sülldorfer Kirchenweg 209-213	53.581368	9.79538	22589
30472	Hof Ellerbrock Sülldorfer Kirchenweg 268-274	53.586593	9.793775	22589
30473	Hof Gerkens Sülldorfer Kirchenweg 258-264	53.585551	9.79469	22589
30474	Elbchaussee / Auguste-Baur-Straße	53.559291	9.813348	22587
30475	Hessepark/ Hessehaus	53.560738	9.80823	22587
30476	Proviantamt Bahrenfeld Bahrenfelder Chaussee / Mendelssohnstraße	53.564531	9.91279	22761
30477	Hermkes-Siedlung Karl-Jacob-Straße	53.556141	9.857203	22609
30478	Städtisches Altenheim Bahrenfeld	53.572678	9.908539	22525
30479	Kriegerdenkmäler Elbchaussee Ecke Gätgensstraße / Pepers Diek	53.560549	9.819729	22587
30481	In de Bost 10, 10a, 10b	53.554952	9.830143	22587
30482	Am Internationalen Seegerichtshof / Kanzleistraße	53.552685	9.850548	22609
30483	Hasenhöhe / Willhöden	53.572681	9.816936	22587
30486	Goßlers Park / Sülldorfer Kirchenweg	53.565324	9.810609	22587
30492	Ole Hoop 9-11, 18-22	53.561212	9.815237	22587
30495	Ottersbekallee / Am Weiher	53.578479	9.95684	20255
30496	Schul- und Lehrgebäude Felix-Dahn-Straße / Hohe Weide	53.570775	9.966338	20357
30503	Hamburg-Haus Eimsbüttel Doormannsweg	53.571852	9.956458	20259
30504	Henriettenweg / Eppendorfer Weg / Tornquiststraße / Von der Tann-Straße / Weidenstieg	53.572264	9.958943	20259
30505	Jerusalem-Krankenhaus und Kirche	53.56953	9.967311	20357
30506	Christuskirche Fruchtallee	53.570001	9.961433	20259
30508	Bahrenfelder Marktplatz / Wienbargstraße / Lyserstraße	53.564174	9.90102	22761
30510	Helft-Stift Kielkamp	53.572393	9.900655	22761
30512	Gaswerk Altona	53.561978	9.917595	22761
30513	Siedlung Bahrenfelder Steindamm / Thomasstraße	53.560288	9.925955	22761
30514	Bahrenfelder Chaussee / Mendelssohnstraße	53.563895	9.917503	22761
30515	Altonaer Volkspark mit Hauptfriedhof Altona	53.582054	9.895572	22525
30517	Jüdischer Friedhof Bahrenfeld Bornkampsweg	53.569411	9.91623	22761
30518	Lutherkirche Bahrenfeld	53.570949	9.905065	22761
30519	Alter Friedhof auf dem Neuen Mennonitenfriedhof Holstenkamp / Am Winsberg	53.571715	9.916034	22525
30520	Bekleidungsamt Bahrenfeld Bahrenfelder Chaussee / Theodorstraße	53.569728	9.89946	22761
30522	Bahrenfelder Chaussee / Bornkampsweg	53.564404	9.918723	22761
30523	Bahrenfelder Chaussee / Reichardtstraße	53.564649	9.917052	22761
30524	Bei der Flottbeker Kirche und Kriegerdenkmal Baron-Voght-Straße	53.566059	9.876813	22607
30527	Dürerstraße / Cranachstraße	53.561938	9.886188	22607
30528	Papenkamp / Neuding	53.560428	9.872315	22607
30530	Beamtensiedlung Deutsche Werft Adickesstraße / Eckernwoort / Gutzkowstraße / Rosenhagenstraße / Wolfsloh	53.560235	9.89339	22607
30532	Siedlung Vorbeckweg	53.572946	9.877024	22607
30534	Villa Kettler Hölderlinstraße/Papenkamp	53.559761	9.868931	22607
30537	Elbchaussee 165, 169	53.545734	9.909574	22605
30538	Landsitz Hermann Weber Elbchaussee 177, 179, 179a	53.545579	9.907711	22605
30539	Elbchaussee 304, 308-312, 316-318	53.548376	9.865806	22605
30541	Siedlung Viereck	53.570141	9.87112	22607
30545	Landsitz Weber-Volckens Elbchaussee 153, 157	53.545586	9.911395	22605
30547	Am Weiher / Eichenstraße	53.576783	9.958143	20255
30550	Armbruststraße / Grundstraße / Matthesonstraße / Methfesselstraße / Voigtstraße / Weckmannweg	53.576342	9.941839	20257
30551	Gewerbeschule Bundesstraße / Beim Schlump (ehem. Heinrich-Hertz-Realgymnasium)	53.569216	9.975118	20146
30552	Grindelhof / Dillstraße	53.568937	9.982892	20146
30553	Terrassen Grindelhof 81-83	53.571317	9.983728	20146
30555	Schule Bundesstraße 94	53.57251	9.968666	20144
30556	Eimsbütteler Park	53.577743	9.959523	20255
30557	Böttgerstraße / Mittelweg	53.568947	9.996091	20148
30559	Alsterufer / Alte Rabenstraße	53.567278	10.000416	20148
30560	Dillstraße / Rappstraße	53.570279	9.981863	20146
30563	Hamburger Burg / Isestraße / Oderfelder Straße / Eppendorfer Baum / Klosterallee	53.581767	9.984847	20149
30564	Weidenallee	53.567944	9.965436	20357
30566	Agathenstraße / Schäferstraße / Weidenallee	53.567276	9.966125	20357
30567	U-Bahnhof Schlump	53.56801	9.969903	20357
30568	Bellealliancestraße / Fettstraße / Vereinsstraße / Margaretenstraße	53.567363	9.962213	20357
30571	Eidelstedter Weg / Methfesselstraße / Lutterothstraße / Hellkamp	53.581913	9.948719	20255
30572	Stephanuskirche, ehem.	53.58196	9.94543	20255
30573	St.-Bonifatius-Kirche	53.577657	9.957676	20255
30574	Kleiner Schäferkamp / Schäferstraße	53.567192	9.967472	20357
30575	Vereinshospital am Schlump (DRK-Krankenhaus)	53.570147	9.977058	20144
30581	Odenwaldstraße / Prätoriusweg / Telemannstraße	53.579901	9.952462	20255
30582	Schäferkampsallee / Schäferstraße	53.568835	9.965994	20357
30584	Schlankreye / Bundesstraße / Gustav-Falke-Straße / Heymannstraße	53.57182	9.971132	20144
30585	Staatliche Handelsschule Schlankreye	53.572293	9.969832	20144
30586	Lutterothstraße / Methfesselstraße / Stellinger Weg	53.580754	9.948308	20255
30587	Hartwig-Hesse-Straße / Luruper Weg / Lutterothstraße / Methfesselstraße / Sartoriusstraße / Stellinger Weg	53.58093	9.942877	20257
30588	Wohnstifte Kielortallee	53.572231	9.973392	20144
30589	Tornquiststraße 19 b-c	53.572119	9.955566	20259
30591	Weidenallee / Kleiner Schäferkamp	53.566194	9.966013	20357
30593	Siegfried-Wedells-Platz 1, 2	53.559677	9.992172	20354
30594	Siedlungsbau „Klinker"	53.576081	9.974873	20144
30599	Mittelweg / Heimweg	53.568065	9.994713	20148
30601	Mittelweg 38, 38a	53.569722	9.994681	20148
30602	Dammtorpalais	53.564339	9.986843	20146
30604	Passagen Rothenbaumchaussee / Schlüterstraße	53.571082	9.987226	20148
30607	Alsterchaussee / Mittelweg	53.572726	9.99475	20149
30608	Alsterglacis / Warburgstraße	53.559292	9.993459	20354
30609	Alsterufer / Fontenay-Allee	53.563595	9.997047	20354
30611	An der Verbindungsbahn / Bundesstraße / Bundesweg / Durchschnitt / Grindelallee / Grindelweg	53.564933	9.982085	20146
30612	Hallerplatz / Hallerstraße	53.572245	9.986559	20146
30614	Warburgstraße / Alsterufer	53.562803	9.99641	20354
30619	Schule Telemannstraße	53.578278	9.952681	20255
30620	Falkenried-Terrassen	53.582755	9.978099	20251
30621	Tannen-Burg und Breitenfelder Burg	53.58669	9.975709	20251
30624	Fahrzeugwerkstätten Falkenried	53.581617	9.976143	20251
30625	Falkenried 59, 61	53.583426	9.973798	20251
30629	Alsterkamp / Sophienterrasse	53.576775	9.99651	20149
30630	Niendorfer Kirche	53.615884	9.950002	22453
30632	Friedensmal Kriegerdankweg	53.631207	9.914976	22457
30635	Reihenhausanlage Mittelweg 115-115 b	53.573515	9.994109	20149
30639	Villa Schinckel	53.574868	9.990645	20149
30644	Siedlung Georg-Thielen-Gasse / Groothoffgasse / Hauersweg / Saarlandstraße	53.587251	10.031516	22303
30647	Siedlung Ohlsdorfer Straße / Winterhuder Marktplatz	53.595066	10.000915	22299
30649	Siedlung Hermann-Behn-Weg / Rothenbaumchaussee	53.571904	9.987724	20146
30650	Rothenbaumchaussee / Binderstraße	53.56758	9.987731	20146
30652	Rothenbaumchaussee / Hartungstraße	53.570392	9.987587	20146
30654	Rutschbahn / Heinrich-Barth-Straße	53.570712	9.979872	20146
30655	Schlüterstraße / Moorweidenstraße	53.565048	9.987701	20148
30656	Schröderstift	53.567273	9.972339	20146
30657	Schröderstiftweg 4, 6	53.566707	9.973288	20146
30658	Terrassenanlage Schlüterstraße / Rothenbaumchaussee	53.569002	9.987382	20148
30659	Lindenhof-Terrasse Grindelhof	53.571828	9.983398	20146
30661	Campus der Universität Hamburg	53.566255	9.983975	20146
30662	Alsterterrasse / Warburgstraße	53.560288	9.995097	20354
30664	Innocentiapark	53.578769	9.983295	20144
30666	Park Eicheneck Niendorfer Gehege 32, 34	53.616876	9.937707	22453
30667	Furtweg 15, 17	53.602547	9.904431	22523
30669	Kriegerdenkmale auf dem Friedhof Eidelstedter Dorfstraße	53.608436	9.911363	22527
30670	Eppendorfer Baum / Klosterstern / Hochallee / Jungfrauenthal	53.582129	9.986604	20249
30671	Schule Bogenstraße / Schlankreye	53.574362	9.97434	20144
30673	Hagedornstraße / Harvestehuder Weg	53.579254	9.992373	20149
30675	Heilwigstraße / Abteistraße	53.582006	9.993769	20149
30680	U-Bahnhof Klosterstern	53.581556	9.988203	20149
30682	St.-Elisabeth-Kirche	53.577954	9.985566	20149
