Typ	Wikidata	Wikidata	Wikidata	Wikidata	Wikidata
Friedhof <Wegenetz; Baumbestand; Grabmäler; Treppenanlage; Einfriedung; Tor>	1
Forschungszentrum	1
Wohngebäude (Mehrfamilienhaus, Hinterhaus)	1
Müllerwohnhaus	1
Krananlage <Kranbahn; Laufkatze>	1
Rinderschlachthalle	1
Plastik (Betonguss-Plastik)	1
Reihenvilla; Remise; Stall	1
Kiosk; Arkaden; Leuchten; Bäume; Bänke; u.a.	1
Ausgangsbauwerke (U-Bahn)	1
Skulptur (in Verbindung mit Treppenanlage)	1
Schulgebäude (mit Schulleiter- und Hausmeisterwohnung)	1
Lagergebäude  mit Wagenhalle (Hinterhaus)	1
Lagerhaus; Pflaster; Vorgarten; Werkstatt; Wohnen	1
Werkstattgebäude (mit Schornstein)	1
Treppenanlage; Pflaster; Stützmauer	1
Wohngebäude (Arbeiterwohnhäuser)	1
Wohngebäude (Arbeiterwohnhaus)	1
Gewässer	1
Bootshaus; Brücke; Pavillon; Uferbefestigung	1
Tribüne	1
Schwimm- und Sprungbecken	1
Turnhalle/ Aula	1
Gasthaus mit Saalanbau	1
Remise; Villa	1
Turnhalle (Schulturnhalle)	1
Schulgebäude (mit Hausmeisterwohnung)	1
Vorgarten; Schneitelbäume	1
Zuwegung	1
Innenhof	1
Fabrikanlage <Fabrikgebäude; Werkstattgebäude; Fabrikhallen>	1
Fabrikschornstein	1
Gartenhof	1
Vorgartenpostamente mit Keramikvasen	1
Hoffläche; Mauer	1
Mietwohnhaus (Vorderhaus)	1
Fabrikgebäude (Kontorgebäude/Lagerhaus/Wohnhaus) (hier Vorderhaus)	1
Kasematten mit Vorplatz	1
Treppen und Grünbereich	1
Vordergebäude	1
Schulgebäude mit Portal	1
Außenanlagen/ Ausstattung im Außenraum <Portal; Gefallenendenkmal; weitere künstlerische Ausstattung; Unterstand (nordöstl.); Treppen; Leuchten; umgebende gepflasterte bzw. gärtnerisch gestaltete Flächen; Böschungen; Sportplatz (östl.)>	1
Kirchenschiff	1
Bürobau	1
Kesselhaus mit Schlot	1
Gemeindehaus; Pastorat	1
Wandbild	1
Vorderhaus	1
Pumpenhalle	1
Feierhallen	1
Schiffsladebrücke	1
Halle 15	1
Halle 15.1	1
Hallen 14 bis 14.2	1
Bunkerhaus (OP-Bunker)	1
Krankenhausgebäude (Krankenpavillon, Verwaltungsgebäude)	1
Hotelhochhaus	1
Kongresszentrum	1
Vorfahrtsbauwerk	1
Schonstein	1
Wirtschaftsgebäude (Nebengebäude)	1
Wohnhaus; Stallgebäude	1
Güterwagenhalle	1
Maschinenhaus	1
Ringlokschuppengebäude	1
Hauptgebäude	1
Gewerbebauten	1
Stallgebäude (Viehstall)	1
Stallgebäude (Garage) {Wohn- und Bürogebäude (nach Umnutzung)}	1
Garten (mit Linden)	1
Verwaltungsgebäude; Wohngebäude	1
Sporthalle	1
Kasematte/Gewerbebau	1
Brücke/Widerlager/Gewerbebau/Kasematte	1
Brücke; Gewerbegebäude; Kasematte	1
Parkanlage	1
Wohnhaus (mit Verbindungsgang)	1
Wohnhaus (Vorderhaus, mit Veranda und Einfriedung)	1
Hoffläche (rückwärtig)	1
Schule (Dorfschule)	1
Gasthaus/ Ausflugslokal <Gasthaus/ Hotel; Saalbau mit Konzert- und Ballsaal/ Aussichtsturm>	1
Futtermauer	1
Terrassen; Treppenanlagen	1
Schulgebäude (Anbau 1900)	1
Fabrikationsanlage	1
Zufahrt	1
Gärtnerhaus; Taubenhaus/ Gerätehaus	1
Hof	1
Mauer	1
Gemeindezentrum; Pastorat	1
Bahnhof (Güterabfertigung)	1
Stall; Garage	1
Einfamilienhaus (Bahnwärterwohnhaus)	1
Gemeindehaus/ Pfarrhaus	1
Pegelmesser	1
Wasserbassin	1
Beratungsstelle	1
Garage; Atelier	1
Atelier	1
Schwimmbad	1
Laube	1
Wasserfläche <Teich; Kanal>	1
Kanal; Wasserfläche	1
Siedlungbau	1
Kanal; Ufereinfassungsn	1
Behelfsheim	1
Wasserbecken; Ufermauern	1
Kanal; Ufereinfassungen	1
Pastorat/Wohnhaus	1
Werkstatt/Lagergebäude	1
Wirtschaftsgebäude/Verwaltungsgebäude (Altenheim/Pflegeheim)	1
Schulungsgebäude (mit Wohnteil, DRK-Kolonnenhaus)	1
Wasserturm/ Bahngebäude	1
Tunnel (Bahnanlage)	1
Güterbahnhofsgebäude/Bahnschuppen	1
Keller	1
Eingangstor	1
Baumreihe	1
Fußgängerbrücke	1
Fachwerkkate	1
Schuppen (Hinterhaus)	1
Vorgarten; Einfriedung (jenseits des Weges)	1
Wohnhaus {Wohn- und Geschäftshaus}	1
Rechenzentrum	1
Einfriedung/ Tor	1
Einfamilienhaus {Mehrfamilienhaus (nach Umbau)}	1
Bahntrasse (erhöhte Gleisführung)	1
Kaimauern/Wassertreppen	1
Kaserne (Luftwaffe) <Mannschaftsunterkünfte; Zwischentrakte; Stabsgebäude/ Wirtschaftsgebäude; Kraftfahrzeughallen/ Geschützhallen; Heizwerk; Wachgebäude;  Einfriedungen; Findling (vor dem Tor); Straßen- und Wegenetz; begrünte Freiflächen; u.a.>	1
Kriegerdenkmal (Kriegerdenkmal 1914/18)	1
Kasernengebäude (Stabsgebäude)	1
Kesselhaus	1
Mietfabrik (Hinterhaus)	1
Fabrikgebäude (Maschinen- und Werkstattgebäude)	1
Fabrikgebäude (Schlosserei/Lagergebäude)	1
begrünter Innenhof	1
Lokschuppen	1
Rauhfutterscheune	1
Wandlerhäuschen	1
Pflasterung, Schienen	1
Friedhof (Zentralfriedhof)	1
Einfamilienwohnhaus, Einfriedung	1
Einfamilienhaus; Mehrfamilienhaus	1
Wohnhaus/ Atelierhaus	1
Garage/Werkstatt	1
Straßen- und Eisenbahn-Rampe	1
Gewerbebau/Speicher	1
Schulgebäude (Zwischentrakt/Mehrzweckhalle/Pavillons); Stützmauer	1
Mehrfamilienhaus; Vorgarten; Einfriedung	1
Friedhof (Jüdischer Friedhof)	1
Scheune; Wohnwirtschaftsgebäude	1
Heckeneinfriedung	1
Kleinwohnhaus (Handwerkerhaus)	1
Stall/Scheune {Wohnhaus (nach Umnutzung)}	1
Stadtplatz	1
Rundpavillon	1
Wandgemäldezyklus: "Marschlandschaft“, „Nächtliche Werft“, „Blick von der Lombardbrücke“	1
Verlagsgebäude	1
Grünanlage (gärtnerisch gestalteter Vorplatz östlich des Schulgebäudes)	1
Tunnel (Leitungstunnel)	1
Mensa	1
Gärtnerwohnhaus	1
Zentrale Versorgungsanlage	1
Garten; Schwimmbecken	1
Mehrfamilienhäuser (Eisenbahnerwohnungen); Vorgarten	1
Pavillon (Taubenhaus)	1
Pavillon (Gartenhäuschen)	1
Pavillon (Borkenhäuschen)	1
Einkaufspassage/ Bürogebäude; Parkhaus	1
Siel/Einstiegsbauwerk	1
Grabsteine; Grüfte mit liegenden Grabplatten; Grabstätten	1
Wohnhaus/ Speicher	2
Leihhaus	2
Brunnen/ Denkmal	2
Kunst im öffentlichen Raum	2
Brückenskulptur	2
Zollgebäude	2
Fernmeldeamt (Betriebs- und Verwaltungsgebäude)	2
Etagenhaus (mit Eiskeller)	2
Innungshaus	2
Fassade; Treppenhaus	2
Börse	2
Wohngebäude/ Verwaltungsgebäude (Dienstgebäude)	2
Höft	2
Kandelaber	2
Verwaltungsgebäude/ Betriebsgebäude (Post-/ Zollabfertigung)	2
Hotel {Geschäftshaus (nach Umnutzung)}	2
Schulanlage <Schulgebäude; Turnhalle>	2
Stift (Wohnstift)	2
Bibliothek	2
Gemeindezentrum <Kirchengebäude; u.a.>	2
Wohngebäude (Doppelhaus)	2
Schulgebäude; Einfriedung	2
Gefechtsturm	2
Mietfabrik	2
Fabrikgebäude/Speicher	2
Markthalle (Gebäudeteil)	2
Verwaltungsgebäude/ Dienstgebäude	2
Fabrikgebäude (Hofbebauung)	2
Wohngeschäftshaus (Vorderhaus, Wohnpassage)	2
Krankenhausgebäude (Verwaltungsgebäude)	2
Schulgebäude (Mädchenvolksschule)	2
Siedlungsbau (mit Laden)	2
Synagoge (Ruine); Wohnhaus (Vorderhaus)	2
Institutsgebäude	2
Bahnbrücke (Industriebahn, einschl. Auflager und angrenzender Kaimauern)	2
Verwaltungsgebäude/ Wohnhaus	2
Fabrikgebäude (Fabrikhalle)	2
Haus für Sportler	2
Fassade (Stadthausfassade)	2
Wohnhaus; Nebengebäude	2
Betriebsgebäude	2
Schuppen; Rollkräne; Bahnanlage	2
Rundbunker	2
Lagergebäude	2
Befestigungsanlagen {Parkanlage}	2
Seezeichen	2
Küsterhaus	2
Kinosaal	2
Brunnenanlage	2
Skulpturen	2
Werkstattgebäude (Hofbebauung)	2
Etagenhaus (Fassade)	2
Treppenanlage	2
Stadthaus (Doppelhaus)	2
Fassade (Etagenhausfassade)	2
Bahnbetriebsgebäude	2
Krankenhausgebäude (Schwesternheim)	2
Stadthaus (Reihenhaus, Doppelhaushälfte)	2
Gericht	2
Speicher (Hofbebauung)	2
Wohnhaus (mit Werkstatt)	2
Gärtnerhaus	2
Pförtnerhäuschen	2
Wohnwirtschaftsgebäude (Fachhallenhaus)	2
Dreehus	2
Mehrfamilienhaus (Siedlungsbau)	2
Speicher (Hinterhaus)	2
Wohnhaus (Doppelhaus)	2
Transformatorenhäuschen	2
Wohnhaus/ Gartenhaus	2
Landhaus; Garten	2
Wohnhaus (Sommerhaus)	2
Wohnhaus; Garten; Hofplatz; Einfriedung	2
Wohnhaus (Reihenhaus, Doppelhaushälfte)	2
Pastorate	2
Wohnwirtschaftsgebäude; Wirtschaftsgebäude	2
Fabrikanlage (Fabrik- und Werkhallenkomplex)	2
Mehrfamilienhaus (mit Laden, Vorderhaus)	2
Gaswerksgebäude/ Betriebsgebäude (Halle; Gasreinigung)	2
Wohnhaus (Zwillingshaus)	2
Villa; Vorgarten; Einfriedungen	2
Mehrfamilienhaus; Einfriedung; u.a.	2
Studentenwohnheim	2
Wohnhaus; Einfriedung; Tor	2
Villa mit Garten	2
Garten; Wohnen	2
Logenhaus	2
Wohnwirtschaftsgebäude; Scheune	2
Etagenhaus (mit Gaststätte und Laden)	2
Mehrfamilienhaus; Einfriedung (in Teilen)	2
Wohnhaus (Doppelhaus, Haushälfte)	2
Wohnhaus (Villa)	2
Kirchengebäude (Notkirche)	2
Ringlokschuppen	2
Villa (Sommerhaus)	2
Schule (Volksschule); Einfriedung	2
Bücherhalle	2
Siedlungsbau/ Geschäftshaus	2
Bootshaus	2
Kirchengebäude; Kirchenausstattung	2
Mütter- und Säuglingsheim	2
Mehrfamilienhaus (Doppelhaushälfte)	2
Wohn- und Geschäftshaus (mit Apothekenvorbau)	2
Kasernenanlage	2
Dienstwohngebäude (Beamtenwohnhaus)	2
Jugendheim (Haus der Jugend)	2
Wohn- und Geschäftshaus (Vorderhaus)	2
Wohngebäude (Boardinghaus)	2
Schulanlage (Volksschule)	2
Wohngebäude; Einfriedung	2
Wohnhochhaus	2
Bahnbrücke (U-Bahn/ S-Bahn)	2
Desinfektionshaus	2
Einfahrtspfosten (vermutl.)	2
Stützmauer	2
Stall; Wohnen	2
Kirchengebäude (mit Nebenräumen)	2
Bodenspeicher	2
Wohngebäude (Altenwohnungen)	2
Schulgebäude {Wohnhaus (nach Umnutzung)}	2
Schulgebäude (Kirchenschule)	2
Hofanlage <Wohnwirtschaftsgebäude; Scheune; u.a.>	2
Entwässerungssystem	2
Straße	2
Gefängnisbau	2
Wohnhaus (mit Bäckerei)	2
Wohngebäude/ Gasthaus	2
Wohngebäude (Lehrerwohnhaus)	2
Wohnhaus/ Stall	2
Wohngebäude/ Gaststätte; u.a.	2
Gedenkstätte	2
Schmiede	2
Erholungsheim	2
Grenzstein (Wegeunterhaltungsstein)	2
Kulturlandschaft	2
Zweifamilienhaus (vermutl.)	2
Verladestation	2
Hofanlage <Wohnwirtschaftsgebäude; Stall>	2
Fassaden	2
Freifläche	2
Etagenhaus; Vorgarten	2
Konzentrationslager <Garagen>	2
Feuerwache (Spritzenhaus)	2
Wohnhaus (mit Arztpraxis)	2
Wohngebäude (Doppelhaus); Stall (Kleintierstall)	2
Deich (mit Straße)	2
Schöpfwerk	2
Deich (Sommerdeich)	2
Bahnsteigüberdachung	2
Grüngestaltung	2
Knick	2
Eiskeller	2
Hotel/ Kontorhaus	2
Straßenbrücken	2
Bahnbrücken (S-Bahn)	2
Landhaus; Einfriedung; Tor	2
Villa; Garten	2
Garage; Mehrfamilienhaus	2
Hochschulgebäude	2
Mütterheim	2
Kanal; Schleuse	2
Hofanlage <Wohnwirtschaftsgebäude; Scheune; Schneitelbäume>	2
Villa; Vorgarten	2
Hofanlage <Wohnwirtschaftsgebäude; Scheunen>	2
Villa; Garten; Einfriedung	2
Zweifamilienhaus (vermutl.); Einfriedung; Vorgarten	2
Etagenhaus; Einfriedung; Vorgarten	2
Schlachthof	2
Einfriedung; Schulgebäude	2
Gewerbekomplex	2
Einfriedung; Schule	2
Etagenhaus (Doppelhaushälfte)	2
Gartenpavillon	2
Fahnenmast	2
Schulanlage (Gymnasium) <Schulgebäude>	2
Gartenhaus	2
Werkhalle	2
Fabrikhalle	2
Grabmale; Grabanlagen	2
Wohnhaus- und Geschäftsgebäude	2
Brücke/Widerlager/Gewerbebau	2
Gartenhäuschen	2
Pferdestall	2
Reihenvilla (Doppelhaushälfte)	2
Fabrikanlage (Tabakfabrik)	2
Betriebshof	2
Landhausgarten	2
Wasserfläche (Kanal)	2
Pavillon; Mauer (Altenheim/Pflegeheim)	2
Güterbahnhofsgebäude/ Bahnschuppen	2
Kasernengebäude (Wirtschaftsgebäude)	2
Kleinwohnhaus (Doppelhaus)	3
Tunnel/ Lüfterbauwerk	3
Fassade	3
Wandgemälde	3
Hinterhaus	3
Vorgarten	3
Parkhaus	3
Wachgebäude	3
Schule (Realschule)	3
Zollschuppen (mit Büroteil)	3
Toilettengebäude	3
Kinderkrippe	3
Veranstaltungsgebäude/Etablissement	3
Kaischuppen	3
Grenzstein (Zunft)	3
Portalkräne	3
Kräne	3
Schulanlage <Schulgebäude; Einfriedung>	3
Fischerhaus (Tweehus)	3
Theater	3
Kraftwerk	3
Gewerbebau (Hofbebauung, Gewerbehof)	3
Stadthaus (Palais)	3
Bahnviadukt (U-Bahn)/ Bahnbrücke	3
Etagenhaus (Hinterhaus, Wohnterrasse)	3
Wohnhaus/ Geschäftshaus	3
Villa; Zaun; Vorgarten	3
Mehrfamilienhaus (vororttypischer gehobener Zuschnitt)	3
Villa (Reihenvilla); Einfriedung	3
Museum	3
Wohn- und Geschäftshäuser	3
Gemeindehaus/Pastorat	3
Tweehus (Haushälfte)	3
Wohnhaus (Doppelhaushälfte)	3
Wohnhaus (Reihenhaus)	3
Wohngebäude/ Bürohaus	3
Kirchengebäude; Pastorat	3
Mehrfamilienhaus (Reihenhaus)	3
Mehrfamilienhaus (Eisenbahnerwohnungen)	3
Bahnhof	3
Wohngebäude (Sommerhaus)	3
Wohnhaus; Garten	3
Apartmenthaus	3
Meilenstein (Halbmeilenstein)	3
Meilenstein	3
Etagenhaus; Einfriedung	3
Einfamilienhaus; u.a.	3
Etagenhaus (Vorderhaus, Wohnterrasse),Wohngebäude (Hinterhaus, Wohnterrasse)	3
Kaufhaus	3
Uferbefestigung	3
Röhrenbunker	3
Bleicherhaus (Doppelhaus)	3
Bahnhof (S-Bahn)	3
Pflegeheim	3
Kindertagesstätte	3
Wohngebäude (mit z.T. gewerblicher Nutzung)	3
Bleicherhaus (Vorderhaus)	3
Einfamilienwohnhaus	3
Siedlungsbau/Wohnstift	3
Einkaufszentrum	3
Ladenzeile	3
Feuerwehrhaus	3
Ladengebäude	3
Einfamilienhaus/Reihenhaus	3
Waschhaus	3
Bahnhofsgebäude (S-Bahn)	3
Grabmale	3
Kriegerdenkmal (Kriegerdenkmal 1939/ 45)	3
Platzanlage (Stadtplatz)	3
Gedenktafel	3
Einfamilienhaus; Garten	3
Kapelle	3
Kriegerdenkmal (Kriegerdenkmal 1870/ 71); Baum	3
Handwerkerhaus	3
Straßenbrücke (Klappbrücke)	3
Kirche; Gemeindezentrum	3
Kaianlagen	3
Landhaus; Einfriedung	3
Krematorium	3
Einfriedung; Villa	3
Villa; Vorgarten; Einfriedung	3
Hofanlage <Wohnwirtschaftsgebäude; u.a.>	3
Werkstatt	3
Turm	3
Wohnstift <Stiftsgebäude>	3
Gärtnerei	3
Museumsgebäude	4
Kirchengebäude/ Gemeindezentrum	4
Wohnhaus (Wohnpassage)	4
Schulgebäude (Volksschule)	4
Laden	4
Wasserfläche	4
Wohnhaus (mit z.T. gewerblicher Nutzung, Hofbebauung)	4
Gewerbebau (Hofbebauung)	4
Stiftsgebäude (Wohnstift)	4
Werftanlage	4
Wohngebäude (Hinterhäuser, Wohnpassage)	4
Wohnhaus (Wohnterrasse)	4
Gaststätte	4
Portal	4
Gewerbekomplex <Gewerbegebäude; Büro- und Gewerbegebäude; u.a.>	4
Wohnhaus (Hofbebauung)	4
Tankstelle	4
Platzanlage	4
Siedlungsbau mit Vorgärten	4
Mühlenensemble	4
Pfarrhaus	4
Schuppen	4
Wohnhaus (Deichbebauung)	4
Krankenhausanlage	4
Stadthaus	4
Altenteiler (Kate)	4
Torgebäude	4
Altenteiler	4
Villa; Einfriedung; Garten	4
Mehrfamilienhaus (Vorderhaus)	4
Mehrfamilienhaus (Hinterhaus)	4
Mehrfamilienhaus; Einfriedungen; u.a.	4
Synagoge	4
Mehrfamilienhaus (Wohnpassage)	4
Wohngebäude (Hofbebauung, Wohnpassage)	4
Kirchengebäude; Kirchturm	4
Wohn- und Geschäftshaus (Vorderhaus, Wohnterrasse)	4
Toilettenhaus	4
Reihenhaus (Bude)	4
Etagenhaus (Hinterhaus)	4
Einfamilienreihenhaus mit Vorgarten und Einfriedung	4
Wirtschaftsgebäude	4
Gaswerk	4
Kleinwohnhaus	4
Silo	4
Konzentrationslager	4
Siedlungsbau (Typ Hamburger Burg)	4
Tiefbunker	4
Bahnbetriebshof	4
Deich (Hauptdeich)	4
Villa; Einfriedung; Tor	4
Kirchengebäude; Turm	4
Krankenhauskomplex	4
Stadthaus (Doppelhaushälfte)	4
Stiftsgebäude/Wohnhaus	4
Hochschulgebäude (Fachhochschule)	4
Einkaufspassage/ Bürogebäude	4
Kaufmannshaus (Wohnhaus mit Speicher, Typ althamburgisches Bürgerhaus)	5
Rathaus	5
Wohngeschäftshaus (Vorderhaus, Wohnterrasse)	5
Armenhaus	5
Gerichtsgebäude	5
Warteschule	5
HJ-Heim	5
Werkstattgebäude (Hinterhaus)	5
Etagenhaus (Doppelhaus)	5
Gewerbebau	5
Wohngebäude (Hinterhaus, Wohnterrasse); Vorgärten; Pflaster	5
Etagenhaus (Bahnbeamten- und Arbeiterwohnhaus)	5
Fleet	5
Kasernengebäude (Mannschaftsgebäude)	5
Einfamilienhaus (Reihenvilla)	5
Windmühle	5
Mehrfamilienhaus/ Gaststätte	5
Friedhof (jüdischer Friedhof)	5
Hotel	5
Verkaufspavillon	5
Grünfläche	5
Straßenabschnitt/Pflaster	5
Mehrfamilienhaus (mit Laden); Einfriedung	5
Reihenvilla; Einfriedung	5
Mehrfamilienhaus (mit Läden) (Hochhaus)	5
Bahnbrücke (Güterbahn)	5
Bleicherhaus	5
Garagen	5
Wohnwirtschaftsgebäude; u.a.	5
Villa; u.a.	5
Mietwohnhaus	5
Hafen	5
Kaserne	5
Einfamilienhaus; Einfriedung	5
Kanal; Ufermauern	5
Wohn- und Kontorhaus		Q11755880	Q1783234			
Wohnhaus (mit Gaststätte)		Q11755880	Q62602544			
Markthalle		Q2080521				
Wohngeschäftshaus; Arkaden		Q11755880	Q655686	Q98445120		
Wohngebäude (Hinterhäuser, Wohnterrasse)		Q11755880	Q2588111			
Etagenhaus (Vorderhaus)		Q11755880				
Kanal/Fleet		Q12284				
Skulptur		Q860861				
Pastorat/ Gemeindehaus		Q607241				
Litfaßsäule		Q13964				
Leuchtturm		Q39715				
Schleuse		Q105731				
Etagenwohnhaus		Q11755880				
Etagenhaus (Wohngeschäftshaus)		Q11755880	Q655686			
Arbeitsamt		Q627329	Q294422			
Bahnbrücke (S-Bahn)		Q1210334				
Grabmal		Q56055312				
Grabsteine		Q56055312				
Mehrfamilienhaus (Doppelhaus)		Q6453233				
Reihenhaus (Reihenmietshaus, Wohnterrasse)		Q875016	Q2588111			
Etagenhaus (Hinterhaus, Wohnpassage)		Q11755880				
Dienstwohngebäude (Offizierswohnungen)		Q11755880				
Wohnhaus; Verwaltungsgebäude; Pförtnerhaus; Grünanlage		Q11755880	Q294422	Q18759150	Q22652	
Schule (Volksschule)		Q513984	Q1244442			
Mehrfamilienhaus (mit Gaststätte und Laden)		Q1498804	Q62602544	Q213441		
Einfamilienhaus (vororttypischer gehobener Zuschnitt)		Q1307276				
Toilettenhäuschen		Q813966				
Lehrgebäude		Q3914				
Gemeindezentrum		Q1500615				
Werkstattanlage (Fahrzeugwerkstätten)		Q656720				
Kindergarten		Q126807				
Einfamilienhaus (Doppelhaus)		Q6453233				
Pavillon		Q276173				
Einfamilienhaus; Vorgarten		Q1307276				
Pflaster		Q3328263				
Mühlengebäude		Q56822897				
Hufnerhaus		Q11755880				
Glockenturm		Q200334				
Wohnhaus (Hinterhaus)		Q11755880				
Wohnanwesen		Q11755880				
Kirchturm		Q72926449				
Wohngebäude (Altenheim/Pflegeheim)		Q22908				
Kran		Q178692				
Etagenhaus (Vorderhaus, Wohnpassage)		Q11755880				
Wohngebäude (Wohnterrasse)		Q11755880	Q2588111			
Hausgarten		Q114794860				
Bahnviadukt (U-Bahn)		Q1210334				
Mehrfamilienhaus; Einfriedung		Q1498804	Q1307347			
Wasserturm		Q274153				
Gebäude (Hofbebauung, Hinterhaus)		Q41176				
Bürogebäude/Wohngebäude/Hochhaus		Q1021645	Q11755880	Q18142		
Wasserwerk		Q10373565				
Munitionsbunker		Q98094452				
Bahnhof; Bahnsteig		Q98094452	Q325358			
Polizeiwache		Q861951				
Turmbunker (Zombeck)		Q219109				
Arbeiterwohnhaus		Q11755880				
Lagerhaus		Q181623				
Gutshaus		Q879050				
Tweehus		Q6453233				
Bahnhofsgebäude		Q98094452				
Pförtnerhaus		Q18759150				
Mehrfamilienhaus (Wohnterrasse)		Q1498804	Q2588111			
Bauernhaus		Q489357				
Grünanlage		Q22652				
Mehrfamilienhaus/ Beamtenwohnhaus (Doppelhaus)		Q6453233				
Deich		Q105190				
Wohnhaus; u.a.		Q11755880				
Stall		Q1207909				
Stallgebäude		Q1207909				
Denkmalanlage		Q5003624				
Wohnhaus (mit Laden)		Q11755880	Q213441			
Krankenhaus		Q16917				
Wohngebäude (Vorderhaus, Wohnpassage)		Q11755880				
Gedenkstein		Q11734477				
Bunkerhaus		Q91122				
Kriegerdenkmal		Q575759				
Zweifamilienhaus/ Reihenhaus		Q875016				
Brunnen		Q43483				
Gefängnis		Q40357				
Doppelwohnhaus		Q6453233				
Etagenhaus mit Vorgarten		Q11755880				
Hofanlage <Wohnwirtschaftsgebäude; Scheune>		Q58148376				
Wohnsiedlung		Q11755880				
Wohngebäude (Vorderhaus)		Q11755880				
Bahnbrücke		Q1210334				
Wohngebäude (Vorderhaus, Wohnterrasse)		Q11755880	Q2588111			
Mehrfamilienhaus (Siedlungsbau); Zubehör (in Umgebung des Gebäudes, darunter Grünflächen, Einfriedungen, Wege)		Q1498804	Q1307347			
Kinderheim		Q53033847				
Etagenhaus (Hamburger Burg)		Q11755880	Q1572977			
Mehrfamilienhaus; Werkstattgebäude		Q1498804				
Einfamilienhaus (Reihenhaus gehobener Standard)		Q875016				
Geschosswohnungsbau		Q11755880				
Grenzstein (Forst- und Ämterstein)		Q921099				
Wohngebäude (Hinterhaus, Wohnpassage)		Q11755880				
Kanal		Q12284				
Arbeiterwohnhaus/Reihenhaus (Typ "Instenhaus")		Q11755881				
Kriegerdenkmal (Kriegerdenkmal 1870/ 71)		Q575759				
Einfriedung		Q1307347				
Stiftsgebäude		Q11755880				
Nebengebäude		Q41176				
Mehrfamilienhaus (Siedlungsbau der 1930er Jahre)		Q1498804				
Etagenhaus (mit Läden)		Q11755880				
Hofbebauung		Q58148376				
Wohnhaus (Stadthaus)		Q11755880				
Mehrfamilienhaus (mit Laden, vermutl.)		Q1498804				
Siedlungsbau (Typ Laubenganghaus)		Q11755880				
Feuerwache		Q1195942				
Werkstattgebäude		Q656720				
Garage		Q22733				
Mehrfamilienhaus (Siedlungsbau der 1920er/ 1930er Jahre)		Q1498804				
Gasthaus		Q5526694				
Turnhalle		Q14092				
Einfamilienreihenhaus		Q875016				
Straßenpflaster		Q3328263				
Bankgebäude		Q18761864				
Postgebäude		Q35054				
Sahlhaus		Q2588111				
Bahnhof (U-Bahn)		Q98094452				
Plastik		Q1078913				
Einfamilienhaus (Doppelhaushälfte)		Q6453233				
Krankenhausgebäude		Q16917				
Freiplastik		Q350268				
Villa; Einfriedung		Q3950	Q1307347			
Remise		Q517820				
Garten		Q1107656				
Bürohaus		Q1021645				
Fabrikkomplex		Q1662011				
Schulanlage		Q1244442				
Etagenhaus (mit Laden im Keller)		Q11755880				
Mausoleum		Q162875				
Mehrfamilienhaus/Beamtenwohnhaus		Q1498804				
Geschäftshaus		Q655686				
Stift		Q11755880				
Friedhofskapelle		Q1457501				
Fischerhaus		Q41176				
Wohnhaus; Einfriedung		Q11755880	Q1307347			
Scheune		Q1303167				
Kriegerdenkmal (Kriegerdenkmal 1914/ 18 und 1939/ 45)		Q575759				
Schulkomplex		Q1244442				
Schule		Q1244442				
Mehrfamilienhaus (Siedlungsbau der 1930er Jahre); Garage		Q1498804				
Zweifamilienhaus		Q6453233				
Hofanlage		Q58148376				
Wohngebäude (Hinterhaus)		Q11755880				
Kriegerdenkmal (Kriegerdenkmal 1914/ 18)		Q575759				
Fabrikanlage		Q1662011				
Wohn- und Geschäftsgebäude		Q11755880	Q655686			
Etagenhaus (Wohn- und Geschäftshaus)		Q11755880				
Fabrikgebäude		Q1662011				
Bahnbrücke (U-Bahn)		Q1210335				
Friedhof		Q39614				
Gemeindehaus		Q1500615				
Bürogebäude		Q1021645				
Brücke		Q12280				
Einfamilienhaus (Reihenhaus, Typ Teppich-Siedlung)		Q875016				
Wohnstift		Q16295481				
Etagengeschäftshaus		Q655686				
Gebäude		Q41176				
Etagenhaus (mit Laden)		Q11755880				
Park		Q22698				
Etagenhaus (Vorderhaus, Wohnterrasse)		Q11755880	Q2588111			
Pastorat		Q607241				
Kirche		Q16970				
Straßenbrücke		Q537127				
Verwaltungsgebäude		Q2519340				
Speicher		Q1362225				
Wohngebäude (Hinterhaus, Wohnterrasse)		Q11755880	Q2588111			
Landhaus		Q16884952				
Kirchengebäude		Q16970				
Kate		Q11755880				
Schulgebäude		Q1244442				
Denkmal		Q5003624				
Mehrfamilienhaus (mit Laden)		Q1498804				
Kontorhaus		Q1783234				
Wohn- und Geschäftshaus		Q11755880	Q655686			
Wohnen		Q11755880				
Wohnwirtschaftsgebäude		Q11755880				
Wohngebäude		Q11755880				
Wohngeschäftshaus		Q11755880				
Reihenvilla		Q3950				
Villa		Q3950				
Einfamilienhaus		Q1307276				
Grenzstein		Q921099				
Mehrfamilienhaus		Q1498804				
Doppelhaus		Q6453233				
Siedlungsbau		Q11755880				
Reihenhaus		Q875016				
Wohnhaus		Q11755880				
Etagenhaus		Q11755880				
